ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
8.56,2.59,-2.57,-1.24,0.26,-3.16,935.39,1184.26,0,8,1
3.86,5.23,-1.88,-1.05,0.04,-2.78,1081.20,1442.45,1,8,1
-0.47,9.71,1.05,0.55,0.56,1.05,737.86,810.63,0,9,1
-0.22,7.68,0.57,1.06,0.45,2.23,574.34,619.45,0,9,1
3.83,5.13,-2.19,1.45,0.36,3.50,442.46,536.27,0,9,1
9.07,2.80,-3.89,1.25,0.02,3.77,417.06,521.65,0,9,1
12.60,0.11,-4.05,0.80,0.55,2.87,438.80,590.45,0,9,1
11.52,-1.15,-3.91,0.41,0.27,1.93,0.00,336.27,0,9,1
12.00,-2.62,-3.31,-0.07,0.29,1.22,0.00,357.30,0,9,1
11.47,-2.30,-2.86,-0.00,0.22,-0.26,0.00,0.00,0,9,1
10.61,-2.24,-2.74,-0.17,0.13,0.07,0.00,0.00,0,9,1
9.69,-2.30,-2.21,-0.18,0.28,-0.10,0.00,0.00,0,9,1
10.23,-2.21,-2.17,-0.21,0.27,-0.03,0.00,0.00,0,9,1
10.02,-2.04,-1.89,-0.17,0.23,-0.07,0.00,0.00,0,9,1
9.94,-2.10,-1.82,-0.10,0.11,-0.01,0.00,0.00,0,9,1
9.67,-1.86,-1.57,-0.08,0.08,-0.00,0.00,0.00,0,9,1
9.94,-1.98,-1.69,-0.09,0.08,-0.01,0.00,0.00,0,9,1
9.87,-1.78,-1.72,-0.09,0.08,-0.03,0.00,0.00,0,9,1
10.11,-1.81,-1.82,-0.12,0.15,-0.04,0.00,0.00,0,9,1
10.03,-1.75,-1.60,-0.09,0.07,-0.02,0.00,0.00,0,9,1
10.07,-1.65,-1.69,-0.08,0.02,-0.02,0.00,0.00,0,9,1
11.19,-1.65,-1.47,-0.08,0.06,-0.15,355.62,627.55,0,9,1
12.39,-1.25,-1.64,-0.10,-0.26,-0.98,0.00,405.33,0,9,1
11.18,-0.20,-1.75,-0.31,0.21,-1.57,338.64,441.45,0,9,1
11.09,1.47,-2.87,-0.71,-0.40,-2.16,335.14,407.12,0,9,1
10.50,3.19,-2.24,-1.01,-0.43,-2.51,446.52,612.13,0,9,1
6.72,5.35,-1.43,-1.01,-0.34,-2.88,522.55,743.78,0,9,1
4.34,6.46,-1.29,-1.45,-0.76,-2.56,748.41,1105.74,0,9,1
2.14,7.79,0.91,-1.04,-0.34,-1.82,723.47,1033.78,0,9,1
-0.39,6.72,2.83,-1.08,-0.28,-1.79,983.29,1334.78,0,9,1
-1.97,8.98,3.02,-0.47,-0.13,-0.73,976.02,1276.95,0,9,1
-2.76,9.22,3.24,-0.24,0.20,-0.16,884.28,1166.89,0,9,1
-2.09,9.47,2.86,-0.03,0.50,0.15,831.28,1021.23,0,9,1
-2.70,8.70,3.26,0.11,0.43,0.42,516.60,553.45,0,9,1
-2.12,7.61,3.34,1.17,1.65,2.22,380.61,442.51,0,9,1
0.03,6.40,1.77,1.53,0.36,3.27,381.89,512.16,0,9,1
5.36,6.22,-1.39,1.29,0.68,3.50,366.33,493.10,0,9,1
10.64,3.95,-3.26,0.54,0.36,3.22,463.85,645.73,0,9,1
13.49,1.42,-1.87,-0.05,0.71,1.71,434.55,612.14,0,9,1
9.51,1.15,-0.23,0.15,0.07,1.24,0.00,346.07,0,9,1
9.62,0.26,-0.96,0.28,0.09,1.30,0.00,0.00,0,9,1
11.75,-1.19,-1.34,0.01,0.03,1.22,0.00,0.00,0,9,1
13.17,-1.54,-0.98,-0.27,0.30,-0.01,0.00,0.00,0,9,1
