ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
1.49,13.09,2.97,0.4,-0.53,-0.49,604.61,756.88,0,8,1
-0.11,9.32,3.26,-0.1,-0.03,0.01,1568.58,1852.23,1,8,1
1.28,4.53,2.59,-0.98,-0.91,-1.79,1342.14,1497.2,0,9,1
-2.55,6.99,6.02,-0.08,0.09,-0.02,1188.43,1380.84,0,9,1
-2.64,7.06,5.45,-0.03,0.09,0.16,1094.76,1198.22,0,9,1
0.06,7.46,2.77,1.03,0.68,1.0,802.9,922.25,0,9,1
0.64,8.47,2.44,0.12,0.31,0.18,810.92,1050.84,0,9,1
0.15,9.85,3.38,-0.06,-0.08,0.22,1532.5,1772.8,1,9,1
-2.71,6.17,3.61,0.17,0.36,-0.71,1153.78,1350.23,0,10,1
-2.63,7.75,4.71,-0.07,0.08,-0.0,1102.49,1307.02,0,10,1
0.97,0.76,2.9,0.48,0.32,2.79,1126.36,1283.93,0,10,1
0.96,10.07,1.56,-0.21,-0.21,0.69,1044.06,1248.52,0,10,1
