ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
-2.05,8.04,1.67,-0.39,0.53,-0.68,475.73,626.79,0,7,1
-1.57,9.45,1.74,0.05,-0.32,0.4,1427.16,1825.59,1,7,1
1.2,8.03,1.67,0.29,0.52,1.58,720.64,770.47,0,8,1
2.98,9.6,1.06,0.49,0.74,1.04,422.52,486.44,0,8,1
3.38,9.8,0.85,0.33,0.21,0.66,377.23,417.94,0,8,1
4.03,8.64,0.28,-0.09,0.31,0.16,309.14,329.93,0,8,1
2.93,8.8,0.65,-0.63,0.06,-0.05,0.0,0.0,0,8,1
3.48,9.68,1.33,-0.31,0.58,-0.56,0.0,0.0,0,8,1
4.08,11.76,1.83,-0.31,-0.09,-0.37,0.0,372.43,0,8,1
3.4,10.46,0.97,-0.13,-0.06,-0.68,630.35,826.87,0,8,1
1.34,10.01,1.33,-0.17,-0.04,-0.19,620.62,771.72,0,8,1
1.54,9.74,0.82,-0.12,0.13,0.04,542.65,613.84,0,8,1
2.08,9.71,1.36,-0.11,0.31,0.22,635.79,712.86,0,8,1
1.96,9.56,1.42,0.06,0.41,0.27,577.86,657.63,0,8,1
3.18,10.51,1.74,0.12,0.15,0.39,509.6,572.39,0,8,1
3.71,12.1,1.28,0.18,-0.02,0.44,398.44,452.0,0,8,1
4.17,11.59,0.5,0.18,-0.09,0.33,317.64,381.09,0,8,1
2.59,9.89,0.8,-0.12,0.28,-0.39,405.81,563.39,0,8,1
1.81,8.23,0.92,-0.44,-0.16,-1.1,312.68,379.51,0,8,1
0.07,8.02,2.77,-0.62,-0.73,-1.29,336.68,412.93,0,8,1
0.59,7.24,2.53,-0.4,-0.27,-1.28,390.84,483.84,0,8,1
-0.5,6.76,1.68,-0.48,0.39,-1.57,366.71,445.75,0,8,1
-2.58,6.66,3.16,-0.28,-0.26,-0.76,442.58,541.49,0,8,1
-3.0,7.17,2.89,0.01,-0.16,0.49,345.08,398.62,0,8,1
-2.09,8.65,1.95,0.11,0.42,0.91,317.3,361.67,0,8,1
-1.2,7.69,1.87,0.28,0.58,1.35,328.8,367.48,0,8,1
-0.04,8.07,2.19,0.35,0.37,1.44,317.58,355.94,0,8,1
1.05,8.97,1.73,0.3,0.04,1.27,351.72,400.55,0,8,1
2.54,10.96,0.03,0.02,-0.02,0.96,0.0,325.1,0,8,1
3.88,9.04,0.25,-0.37,-0.01,0.69,0.0,0.0,0,8,1
4.63,10.56,0.11,-0.22,0.63,-0.31,0.0,0.0,0,8,1
3.91,12.06,0.96,-0.41,-0.24,-0.26,0.0,0.0,0,8,1
4.01,10.6,2.41,-0.12,0.08,-0.55,722.17,910.22,0,8,1
1.41,10.5,1.07,-0.04,-0.04,-0.29,560.03,690.39,0,8,1
2.24,9.76,1.7,-0.23,0.21,0.17,561.87,645.55,0,8,1
2.19,9.23,2.01,-0.0,0.05,0.16,547.38,639.58,0,8,1
3.06,10.52,1.61,0.07,0.05,0.27,503.52,567.37,0,8,1
3.5,10.53,1.53,0.03,0.25,0.15,484.21,521.22,0,8,1
